"date","max.temp","min.temp","dwpt","month","year","day","dow","weekend","holiday","CO","O3","SO2","PM10","PM25","NO2","number.deaths","HI.max"
"2000-09-18",76.7335580563553,47.2511183836375,52.2222016664898,9,2000,18,1,0,0,0.692580787843128,0.0499899740967897,8.98810873182713,37,12.6984222392432,32.9142954720666,25,76
"2000-09-19",76.06969046769,55.8372894651335,60.5831863149142,9,2000,19,2,0,0,1.11096293326763,0.040340919055621,10.6489268841864,32,16.9912306194814,33.1273626092945,19,75
"2000-09-20",82.270421881333,60.8204691432936,65.9507992226904,9,2000,20,3,0,0,0.976189095227771,0.047950049611881,13.4862818393135,41,11.2793804623769,33.4504422510429,34,83
"2000-09-21",80.2009221078268,60.9306929219721,61.1470394535493,9,2000,21,4,0,0,0.848873796747708,0.0483395167240092,14.4789736901915,23.4738286808833,15.181970961867,33.9702654983528,25,78
"2000-09-22",75.1262364425721,48.2692023295071,46.2526719703094,9,2000,22,5,0,0,0.978725309801869,0.0291843555361494,5.29762685960973,27,7.92617265506737,28.5618546096791,25,69
"2000-09-23",68.7158530087069,46.2064935992483,52.6753484336085,9,2000,23,6,1,0,1.15250372182483,0.0367650583673133,9.53912127247839,21.4889709274961,9.24552298573895,25.316937081085,34,68
"2000-09-24",74.8250981566043,62.4424948190308,65.1119721999706,9,2000,24,0,1,0,0.731399804925241,0.0278128970997445,4.25585790370294,15,8.70326237148331,14.4137415850868,30,76
"2000-09-25",72.3236380779342,46.6046843768225,45.0664749853017,9,2000,25,1,0,0,0.942829394657132,0.0216106277461374,4.5336901364019,29,5.93988301610338,16.0748059527679,27,64
"2000-09-26",59.6085814099183,48.6591386617133,48.6074192909967,9,2000,26,2,0,0,0.977166573680561,0.0192485609597295,3.39174724687704,11,7.11266130395454,17.2777491832977,25,55
"2000-09-27",67.5499941914522,43.4230296294582,47.0336109880808,9,2000,27,3,0,0,1.015276233946,0.0285122845755747,7.77780770535492,14.8818614755286,7.39910515690054,33.5799760740402,26,67
"2000-09-28",67.1938896032241,42.9490127050422,49.8414069367891,9,2000,28,4,0,0,1.15400710288117,0.0207076030927324,9.26910558181808,26.743408305954,10.0329705413806,28.2564425095938,29,64
"2000-09-29",62.5576837617676,35.085124211203,33.3491424626215,9,2000,29,5,0,0,1.2113777866746,0.0247409828089322,10.8812860770179,25,6.55651241482774,26.1660150196557,31,54
"2000-09-30",63.7912135452413,35.4309061590688,41.834504375199,9,2000,30,6,1,0,1.39229913264585,0.0364698899789136,9.91260978635324,22,6.46872225071229,28.492453039773,20,62
"2000-10-01",68.7896138307517,37.8455494242066,49.5083986514975,10,2000,1,0,1,0,0.951679807142981,0.0441993299162326,11.3002209198932,18,9.36652515946293,32.2346871115118,29,67
"2000-10-02",71.0774424042931,41.9978485892,52.8486819397152,10,2000,2,1,0,0,1.42417893179501,0.0259405759628615,8.19361951393971,37,12.2241876894636,30.4143888951987,36,70
"2000-10-03",79.1325457711269,47.2328431511023,56.1074633317819,10,2000,3,2,0,0,1.4299265041669,0.0401755190378784,11.9335075405746,24.9503211690491,16.1173296809519,32.1291869511117,29,79
"2000-10-04",78.006622651554,47.0166324623051,50.6721075020619,10,2000,4,3,0,0,1.03156953473282,0.0315200679173809,12.4222716702533,36,8.60060328395088,34.9526615207669,21,70
"2000-10-05",67.9308376369894,52.0186963005174,53.8744131138929,10,2000,5,4,0,0,1.32924354162384,0.0261478477932364,8.71005235191346,26,8.84308145443484,24.9821800478384,23,63
"2000-10-06",65.1794747705055,54.8860375560159,58.4097106289247,10,2000,6,5,0,0,1.52724099612314,0.0229709114860025,7.40774523116992,48,10.9645426428879,27.6295824305536,27,64
"2000-10-07",63.9470750420601,45.1780919530952,46.8194355317525,10,2000,7,6,1,0,1.09798535220749,0.03171908164136,10.1743793236178,30.5504702955523,6.5449025319734,20.9069658067718,31,59
"2000-10-08",60.8867709225887,37.0780547560911,34.9412186079333,10,2000,8,0,1,0,0.828959120051569,0.0248901010549825,5.02307690592088,37.6012295924349,6.07159479516967,21.0935468293996,16,53
"2000-10-09",54.0998599544957,38.083934284509,33.4679291426118,10,2000,9,1,0,1,0.915551828470373,0.0218128802862451,5.86861906358705,7.59132131400184,4.69238572285618,15.5570627497812,30,46
"2000-10-10",50.4189113671954,34.078258031525,31.8370402484832,10,2000,10,2,0,0,0.754785446521729,0.0227880794201944,7.18316821356292,40.641422634541,7.48290657350957,19.306606675522,26,45
"2000-10-11",65.6436529513824,36.8283207085155,37.0298092863423,10,2000,11,3,0,0,0.904278192534635,0.030491699735093,8.3343121307148,29,9.12790787724951,29.8966522568703,17,63
"2000-10-12",68.6457871227284,35.0296269845082,40.7287275703682,10,2000,12,4,0,0,1.2868596118961,0.0305150521954754,12.2054702494059,44,9.66321933995857,39.9892551689373,29,66
"2000-10-13",73.0382568543194,37.1140752607793,44.5565198210208,10,2000,13,5,0,0,1.34872121592652,0.0420979742477097,12.4166755281161,48,21.2649946854259,51.7087318982878,30,72
"2000-10-14",78.6210938225226,45.7876326347986,48.9900888765043,10,2000,14,6,1,0,1.74378962911038,0.0443624384275396,16.3419849413019,41,18.7377348883773,46.5241208835464,30,78
"2000-10-15",78.3981739366001,49.8060347808225,50.1614032387334,10,2000,15,0,1,0,1.14975300795425,0.0500445135924672,15.8634996325928,24.5744069457721,19.1223373848561,41.1671229058097,27,75
"2000-10-16",62.3151269553579,45.7885087460618,47.8026801613548,10,2000,16,1,0,0,1.27896055567697,0.022958847767323,6.14400917758603,23,8.2999570038449,23.2326329936735,29,61
"2000-10-17",57.1385987412204,43.1211770843751,45.1025358732842,10,2000,17,2,0,0,1.32996147531668,0.0227137118203975,7.28187439089442,24,8.49974532639563,22.2891965481128,29,56
"2000-10-18",62.617720312805,49.1866103833762,51.7283530208444,10,2000,18,3,0,0,1.5190284124522,0.0204078062388366,14.8454028414328,20,6.73856674971178,27.4795450438092,24,64
"2000-10-19",64.7585295596377,47.7685257533909,48.2423003239074,10,2000,19,4,0,0,1.24099624575919,0.0242747394389339,12.2126694943064,32,6.28081207429207,27.7489818566367,25,63
"2000-10-20",66.0262382258533,38.6130489171399,40.5005607701918,10,2000,20,5,0,0,1.11768285147282,0.0170146520892691,11.8029451435959,44,6.709134711249,35.0228304218162,30,64
"2000-10-21",71.3261385798221,42.8119166793573,50.7175464020426,10,2000,21,6,1,0,1.21632532115569,0.0379561966528983,12.351688710982,28.7137278957404,18.5217245353668,40.3367653291901,25,71
"2000-10-22",68.3271507009394,42.0926614022636,36.1211220587035,10,2000,22,0,1,0,1.0553842870541,0.0255370436437601,7.54088580877769,11,3.36440165906338,26.65444359469,25,60
"2000-10-23",59.7570725981329,34.8615497413074,33.7576854021896,10,2000,23,1,0,0,1.15801878117058,0.0189885722312082,27.010766473875,31,8.76209385771856,31.8635901122239,20,53
"2000-10-24",66.9135685921269,35.9260043965924,42.7842659227005,10,2000,24,2,0,0,1.24113044548407,0.023249589416557,16.9072011352721,43,9.11751419786447,49.2103739585246,24,65
"2000-10-25",69.2842713099767,40.5586879615148,47.9370842892684,10,2000,25,3,0,0,1.66016240039679,0.0323572858923865,19.1681292639756,48,20.3799169718426,48.8175587312576,26,67
"2000-10-26",70.5722398907335,43.3136278991004,50.5633343010406,10,2000,26,4,0,0,1.71336190289594,0.0344582463870701,16.1010336074794,44,25.2168670031586,46.8722224985859,30,67
"2000-10-27",67.837997997718,45.7079222965017,49.0935110766789,10,2000,27,5,0,0,2.55382536136778,0.031700989822635,37.8445664446034,38.1190826350636,24.9787720893606,56.973061222768,30,65
"2000-10-28",65.6716544449893,42.2721921183101,40.6013283595181,10,2000,28,6,1,0,2.41052742552876,0.0288115503278019,12.5394148785323,60,12.5046178201247,43.7695556358045,23,60
"2000-10-29",43.0405847897873,31.8040580100057,20.7991066128817,10,2000,29,0,1,0,0.776619308168055,0.0276329975686824,13.0559979489171,7,2.90810866118247,10.092063951114,34,38
"2000-10-30",42.8973412800798,31.6920531179638,28.8215528147277,10,2000,30,1,0,0,1.14198619201264,0.0256243639120819,13.0079941268327,28.5578355910532,3.26389047280212,21.0727009824621,17,40
"2000-10-31",44.6808345317364,35.3515888991406,38.7129423920557,10,2000,31,2,0,0,1.32806727891862,0.0243381670578776,5.56122157335526,18,4.18312565877479,15.6840547252175,12,44
"2001-04-01",43.2872847322584,33.5050340680113,30.9935324108097,4,2001,1,0,1,0,0.974144741675709,0.0378569176796861,10.2180273083905,13.906456987859,7.48874113945971,20.9891483692017,31,42
"2001-04-02",44.9996694508582,32.0032122149276,27.5151711989199,4,2001,2,1,0,0,1.01081582824968,0.039686677783674,10.1077227569529,33.7765369987001,9.31172825576208,28.6683992605868,27,42
"2001-04-03",51.6604180554655,29.6232727612522,26.1572853021593,4,2001,3,2,0,0,0.935098201516285,0.0460130371886161,15.3301626324219,54,8.89208257768095,37.1684441612388,27,47
"2001-04-04",53.2087591900654,29.7661106260409,29.0429634495725,4,2001,4,3,0,0,0.999297997398294,0.0413161174048971,15.3033566320297,50,8.36315674229165,43.9944346942463,29,48
"2001-04-05",60.0460394920016,29.0963922829092,24.5645879637797,4,2001,5,4,0,0,1.22383145885149,0.0458430102578015,19.7135772936671,53,13.8861336590505,47.9677755793487,31,56
"2001-04-06",58.8012855285931,30.715014816182,34.2691970792539,4,2001,6,5,0,0,1.51640278733523,0.0450584918456618,22.4537511995028,40,22.616806530609,50.6820885090631,22,51
"2001-04-07",53.1727957634474,35.5661776693269,33.0130119833474,4,2001,7,6,1,0,1.05574216591588,0.0456598537464515,7.80164281150155,17.1909357200298,10.3872962241885,17.802446288389,22,46
"2001-04-08",43.2822102883271,35.3046669862387,33.9366656989594,4,2001,8,0,1,0,0.8481543726907,0.0396310271789249,8.04666605084815,10,8.13241480997378,30.9249359559678,24,39
"2001-04-09",73.8365951809799,37.748576199086,43.0662426156608,4,2001,9,1,0,0,1.08551331448159,0.0410706587741862,17.364336870746,31,11.8592724581188,34.4299965156204,30,73
"2001-04-10",61.3241734254194,44.5689407970237,41.5045088681887,4,2001,10,2,0,0,0.927335681368587,0.0367810992427472,10.9990990042806,24,9.84672317277369,24.5660244128563,33,56
"2001-04-11",57.6256697344016,35.0656716584327,36.2616918148747,4,2001,11,3,0,0,0.857246533367994,0.0409017155983826,10.0046803435055,46,9.54853709742865,33.8267302300679,25,48
"2001-04-12",52.0480386288539,43.5074778052325,43.2324873395093,4,2001,12,4,0,0,1.35915916169265,0.0358129181003696,8.95040023421938,11,12.4751144754685,33.5298979319762,24,51
"2001-04-13",62.8937367723205,43.7690640842198,46.2615034860189,4,2001,13,5,0,0,1.18801145914193,0.0423241962760756,13.5924191998841,20.484736036458,10.7562364655343,30.9630171578365,28,62
"2001-04-14",64.3909950578955,40.4939775882678,25.4685360617766,4,2001,14,6,1,0,0.811840923295044,0.0569295135190732,12.820679463005,41,9.83679352571136,35.0646882948941,33,59
"2001-04-15",64.0728461583074,33.9419898056426,22.381860063584,4,2001,15,0,1,0,0.936372332412066,0.052044930474715,12.0869659715709,20,9.78431485778158,24.1571710312038,26,60
"2001-04-16",62.2506166566474,37.5142986600873,33.2503663584784,4,2001,16,1,0,0,0.839874557408241,0.0438346043582241,14.2003502554228,43,6.9827775862857,36.0910294100449,23,54
"2001-04-17",56.5914444297545,34.9713085364074,35.0538815922634,4,2001,17,2,0,0,1.00978945550503,0.039786541593695,14.972168488548,68,15.4,39.3476773103241,18,51
"2001-04-18",54.0633718639067,33.2110727228257,33.4099387821901,4,2001,18,3,0,0,0.809301770446037,0.0490002742984643,8.79115810188971,81,7.81630532774507,28.315565371898,27,50
"2001-04-19",53.7247915554497,29.63134618497,19.2861827111047,4,2001,19,4,0,0,0.76459756852777,0.0478480706906982,12.2824731310207,12.7622096279192,8.04078980410454,43.3353014217695,25,49
"2001-04-20",60.7314735844423,29.5509032407489,34.8615311447132,4,2001,20,5,0,0,1.17178242201647,0.056640531201918,22.5598334783417,41.0863530735266,18.5994794788911,48.1235084764696,26,58
"2001-04-21",62.8863645699914,46.9008537298076,46.3591119008054,4,2001,21,6,1,0,0.85663251892682,0.0577760229826386,6.83690933615151,65,19.6827412213935,30.389758607023,27,62
"2001-04-22",79.6892074709454,47.6890447741615,51.9852759391951,4,2001,22,0,1,0,0.824310200464085,0.0664433996711538,9.30113029660738,41,17.0388058598004,19.4232911687763,32,82
"2001-04-23",77.5734560999571,48.9730411139166,46.5484076374769,4,2001,23,1,0,0,1.01825569262433,0.0490452471046231,13.3649177705583,42,8.72283500732591,28.6528782158064,16,75
"2001-04-24",75.2697713347109,48.7199022575517,51.2163950947768,4,2001,24,2,0,0,0.968729866446153,0.0516712324234341,9.96270604079177,57,18.1863264117008,27.2280960887528,23,76
"2001-04-25",66.4287644501688,44.6689520642429,34.2122024614237,4,2001,25,3,0,0,0.891293995401343,0.0430120335810862,8.52485344590627,17.9464975654407,9.17183708562288,31.9115447586523,24,72
"2001-04-26",59.9536804821259,39.4351086788172,28.3435703687373,4,2001,26,4,0,0,0.943575926701308,0.050913570964894,9.74705602806618,44,10.0020658230277,39.4324090087749,20,56
"2001-04-27",66.516205591724,38.1057423582751,35.9067142327343,4,2001,27,5,0,0,1.22925743641033,0.046285403222557,14.6827393281588,53,14.2097794970941,44.6130478571799,29,64
"2001-04-28",64.9563112861427,38.9011284785392,31.8604679190178,4,2001,28,6,1,0,1.53149588861731,0.050609150334516,6.14565791154504,35,9.21893047064597,39.3797155629614,30,57
"2001-04-29",61.1076375159123,35.1330347949625,24.6006069191648,4,2001,29,0,1,0,0.893894934996568,0.0512892798738199,8.93258245308546,19,7.98030312660571,40.2388327472926,26,58
"2001-04-30",76.4164734093889,35.8051301192119,34.4278782240351,4,2001,30,1,0,0,1.19484674443592,0.0586383503953987,14.9789591351806,52,13.6769798095999,56.8391637451905,31,74
"2001-05-01",82.2404169573203,48.5604980859297,43.2191192969168,5,2001,1,2,0,0,1.22594154647075,0.0640942717722113,21.0980051153615,45.0442143220712,14.8739398368186,38.4879541399648,33,80
"2001-05-02",90.8317426468116,49.3288204850405,49.4794991343643,5,2001,2,3,0,0,1.6139060237904,0.0832097328497562,18.3837795429114,71.4059328517878,22.4508006809687,68.6228708511927,33,89
"2001-05-03",90.8109843481707,52.5126735176248,53.3849454304564,5,2001,3,4,0,0,1.2506408373849,0.0910320000197259,13.7360297705573,95,29.3741317290534,58.3879758680213,26,90
"2001-05-04",90.6548039860411,58.4652905725718,56.0749462253904,5,2001,4,5,0,0,1.04524852401918,0.0946806132630663,8.75497858160471,35.3461535477486,35.4534132064433,44.0385001135883,29,90
"2001-05-05",77.718999824104,54.8821703932132,50.9570529325183,5,2001,5,6,1,0,0.980358302837546,0.0484591719210599,11.2435289738124,25.6305655369007,11.1287717272347,41.7127055904668,22,78
"2001-05-06",67.6188062371415,41.6654096569143,36.4794009952666,5,2001,6,0,1,0,0.716368508430571,0.046713370234341,7.04850090704703,30.5215208850443,6.8575973000379,24.1284354923244,30,57
"2001-05-07",62.3088371577219,30.7869454180735,30.2442334944024,5,2001,7,1,0,0,0.754533111379477,0.0459515568911969,13.423188500687,18.0073868239349,8.64635826607889,33.1509865199904,30,58
"2001-05-08",67.1183479133125,33.5022091148026,39.7719632139912,5,2001,8,2,0,0,0.696870215629634,0.0435846652672863,7.4459841424062,36,6.22480717042834,31.9018308118106,39,66
"2001-05-09",69.3527038060186,37.9823429715204,47.6630180662049,5,2001,9,3,0,0,0.898336820568682,0.0524403465147125,9.55691407004427,43,12.1404174453026,33.0583757578479,32,64
"2001-05-10",79.848557935639,41.1418677700793,47.6723101048207,5,2001,10,4,0,0,1.0004882871252,0.0688693284470364,10.548566640497,59,15.7962986098034,49.0717972801159,25,78
"2001-05-11",85.9612380590761,55.7930919775556,47.3616058414922,5,2001,11,5,0,0,1.03849216097456,0.0842606321669322,14.0403477130992,73,18.9343852938422,39.4512050618718,37,87
"2001-05-12",88.1510276079523,57.0338106223831,56.3958799552381,5,2001,12,6,1,0,0.886695405967968,0.0863654664662673,13.8278000769805,48,24.8401008310196,36.0468140005628,28,90
"2001-05-13",72.091073932744,52.3492608804966,48.999395189023,5,2001,13,0,1,0,0.659826992883289,0.0386455987211905,4.65802663284708,14.207456634066,7.15929311655551,15.5854655601378,26,72
"2001-05-14",67.276231978143,44.2660325311418,36.6034733011876,5,2001,14,1,0,0,0.751309214722509,0.0425586890859731,7.11314935583661,42,8.53363870894275,15.2818843338569,16,63
"2001-05-15",65.9708071934471,46.3909645119751,38.1584068425429,5,2001,15,2,0,0,0.829088793490088,0.0416016377250647,5.50153767226275,61,6.08284579098814,15.7263293577763,32,59
"2001-05-16",58.3815487135028,46.8522915070617,46.7801039453412,5,2001,16,3,0,0,0.826336384190063,0.0369007899874785,1.99928266017925,26,7.2974458727709,18.0555867773563,26,53
"2001-05-17",60.8798118834941,46.6553987996778,45.5204291661562,5,2001,17,4,0,0,0.912016171171302,0.0416054850441514,8.2991030997389,30,10.2465433761034,29.316596412161,27,59
"2001-05-18",60.6246629215059,47.6239022685715,49.165077034492,5,2001,18,5,0,0,0.821270277529736,0.042869608712034,5.39233954847366,23.5921017612368,13.9660953497963,24.300356768266,25,60
"2001-05-19",76.5837804315302,49.4350682667502,53.2066701919491,5,2001,19,6,1,0,0.780084990366279,0.0505618241137336,4.25978623019424,28.1819126107019,11.9005594748968,18.2563225785293,29,74
"2001-05-20",73.7934615888101,49.4187065471653,47.9931997938833,5,2001,20,0,1,0,0.75771682502031,0.0515836548817123,5.20260377434489,11,5.86762621008413,13.483630139445,25,66
"2001-05-21",66.4387960086893,47.6781210973046,49.7826817512227,5,2001,21,1,0,0,0.690687309306759,0.0440100838654984,7.51580179457895,14,7.92357678151373,13.1308929383254,16,66
"2001-05-22",64.2006227966208,50.7037404904333,55.5776100046544,5,2001,22,2,0,0,1.23335205719394,0.0403762514685655,1.95885569457201,9,6.45394720808859,20.625900884583,22,61
"2001-05-23",61.1436560475701,53.9463494547422,55.8104299610902,5,2001,23,3,0,0,1.02879509022703,0.0402851913192347,2.26694888231211,9,9.95131173469911,19.0561073617092,19,62
"2001-05-24",61.387145002904,52.71986381742,54.5807506889155,5,2001,24,4,0,0,1.2390999469844,0.0337455739749197,3.30275097194913,21,12.5148437017071,21.500083151777,28,59
"2001-05-25",67.4851829064563,50.5335483539107,49.1552242256844,5,2001,25,5,0,0,0.890139534953813,0.0416058722070098,5.86108232349355,14.3922366943629,6.35791626089138,18.4024699675473,28,66
"2001-05-26",69.0934527220638,48.7183316012692,50.9832865621997,5,2001,26,6,1,0,0.832022513993223,0.0361870757602428,7.76038838216587,13,9.28537125270707,20.7720318588135,19,70
"2001-05-27",70.6889618274304,53.1940704145523,59.8202408373004,5,2001,27,0,1,0,0.817429996345149,0.0385030915061999,2.68033406650565,12,11.130064293721,13.0156334186291,23,70
"2001-05-28",70.083104176452,55.9378559398841,58.0915573077174,5,2001,28,1,0,1,0.657440436963817,0.0468364887776704,3.13966577604095,22,10.5179940039507,21.8237864218579,28,67
"2001-05-29",71.8594765877952,49.9565038432421,53.335542050388,5,2001,29,2,0,0,0.771653852025323,0.0523229950339449,4.75600524958338,35,11.4369370545918,32.672885424306,25,71
"2001-05-30",68.9264037554412,47.2131341928118,43.9092501060184,5,2001,30,3,0,0,0.64384215150017,0.0354615650423771,3.89857396153035,54,3.95643486876059,13.8222118063745,22,63
"2001-05-31",64.6804938437148,43.5364020074114,37.5174184960628,5,2001,31,4,0,0,0.584552933361395,0.0346922783042401,5.73068790569337,15.678930588489,2.98156237790524,26.9817108956548,28,62
"2001-06-01",67.2142525416339,42.4483267601444,43.0967150276682,6,2001,1,5,0,0,0.729253951367318,0.049000119175143,9.14510151236758,38,6.92065983569859,18.957756369628,32,64
"2001-06-02",66.3145831219248,55.2270943157475,57.5732454245363,6,2001,2,6,1,0,0.712542828538855,0.0554737172210065,4.08853099260315,15,9.19639873073029,11.0113343617129,29,67
"2001-06-03",71.5820158813235,57.1321315005127,59.6161065186355,6,2001,3,0,1,0,0.728359421012974,0.0479598474648455,2.42830161145769,13,8.67062455475969,10.5598890623588,24,70
"2001-06-04",71.3639487428571,51.3270128166856,52.7551218702111,6,2001,4,1,0,0,0.53185118450231,0.041718470918919,2.19127783932957,31.6879212864612,5.02538246624811,14.0706888345867,28,71
"2001-06-05",74.303358205103,52.3620764988504,52.0123467494944,6,2001,5,2,0,0,0.540473956348537,0.0435346009631826,2.32187873071423,42,7.45223736021537,15.6644441970914,14,73
"2001-06-06",74.6200770306433,55.9060258360864,50.4938905782427,6,2001,6,3,0,0,0.620872580278497,0.0384816366958742,7.21144931628535,15.1713537674983,6.27134035934608,17.6633380695776,34,72
"2001-06-07",76.2705794909828,52.1260868241239,50.4386827346491,6,2001,7,4,0,0,0.773556575650367,0.0470715826867973,9.40811839546447,38,7.26472465181517,18.2188043128611,34,75
"2001-06-08",79.6574688605345,52.9087931975989,49.6933717406483,6,2001,8,5,0,0,0.916278169293163,0.0619018500053223,6.55368310096402,42.6099016080764,11.4111917651335,22.4938107367825,20,78
"2001-06-09",79.8942377699532,53.1997012779775,46.5949282534316,6,2001,9,6,1,0,0.96645035590387,0.0568781541370296,6.62298574187946,23,8.32842354461041,23.6880483300863,27,77
"2001-06-10",81.208896787365,55.0318873174629,50.6105599752578,6,2001,10,0,1,0,0.85926022728589,0.0549719937678276,3.70595943646475,24,8.24756095864204,27.0610063281153,23,80
"2001-06-11",79.9508101583162,55.2569051035701,55.4738942762984,6,2001,11,1,0,0,1.02464618243236,0.0547504026424708,11.8595490669881,47,18.8167516627654,28.9723860300465,22,78
"2001-06-12",78.2591514745273,59.7891303333245,62.6853035978894,6,2001,12,2,0,0,0.914034909553647,0.0559178957387654,5.64420375439612,23.1248365915035,16.1556038975916,14.8878538445327,25,78
"2001-06-13",79.7346572953831,59.7022800816113,62.2772794959157,6,2001,13,3,0,0,0.931764730038106,0.0751984634774234,13.8541103679663,52,22.7534795027788,21.3427405733277,27,79
"2001-06-14",81.7761964807088,61.2029295076765,65.7849290483656,6,2001,14,4,0,0,0.99915613729856,0.0629612009317487,9.64329630782225,48,33.3891653280719,26.6002470465863,27,82
"2001-06-15",84.7233457649081,63.652026861651,67.9748879107022,6,2001,15,5,0,0,0.934837701473996,0.0396077433349386,8.76682399171707,32,24.1000140423404,11.4842767826321,26,84
"2001-06-16",84.4951597161473,67.494123087619,70.3159622305648,6,2001,16,6,1,0,0.964243796282603,0.0254855102394931,5.3822775724239,35.0117731559739,16.5133099424294,10.8036398318185,22,83
"2001-06-17",80.8870293424876,67.4207327536343,70.2385967612666,6,2001,17,0,1,0,0.62203968872634,0.0336911212197438,2.98542430036755,25.3427835237371,9.10572950512746,11.3875973075273,17,77
"2001-06-18",82.6975774359027,63.9795039670233,60.6027661347373,6,2001,18,1,0,0,0.753817753874536,0.0575103344511502,8.41488749313109,18.8144113254699,11.5097531602576,28.1828432723159,30,83
"2001-06-19",84.4884083519233,59.6102051678311,61.1188307207755,6,2001,19,2,0,0,0.756016628497326,0.0923146331997919,9.76930876782419,42,17.5427228071522,28.5089660917678,18,86
"2001-06-20",85.9884977575246,62.8770398633949,63.9511737722142,6,2001,20,3,0,0,0.763570406979152,0.0851991158383059,11.1156747553638,45,24.075529362514,30.3941381581652,32,88
"2001-06-21",82.5158745625687,63.5436963545789,61.2214525674422,6,2001,21,4,0,0,0.807957467824375,0.0417788677349258,4.42991561293743,39,11.8132642361635,16.8161448852664,20,78
"2001-06-22",76.2063022869299,62.2134592020539,62.1331106407649,6,2001,22,5,0,0,0.776498372974438,0.0351878442139855,4.66837793001505,38,12.4902850501759,14.4795556470484,22,76
"2001-06-23",79.2729365450162,63.6055618855904,68.7712724296318,6,2001,23,6,1,0,0.684564436758236,0.0348263798199926,5.24737246039934,20,6.90814811522172,12.0351051306458,16,81
"2001-06-24",78.2559526030987,67.1425756797608,69.5832446296024,6,2001,24,0,1,0,0.599104025807112,0.0348322434898261,6.05670265699287,11.3139586243847,7.79421114678552,13.585759975889,19,78
"2001-06-25",82.8872142039021,65.1247577039072,64.611223100923,6,2001,25,1,0,0,1.12532007530486,0.0573168904664265,5.2952807331996,39,8.30643000691286,27.0570048725497,23,82
"2001-06-26",87.9747763526784,61.5125177679607,64.1747016900342,6,2001,26,2,0,0,2.19360474358703,0.0628342163078899,10.1548974570551,45,12.8120319022346,19.3229356977011,17,88
"2001-06-27",87.5163915026765,62.7440628809279,62.7637088505644,6,2001,27,3,0,0,0.796075688148954,0.0796598113400488,6.08216483917544,77,22.6436556323553,19.8584205115571,23,88
"2001-06-28",87.8099918760263,67.3752444090021,62.2709838534905,6,2001,28,4,0,0,0.904901902755894,0.0715331096355292,27.42679697343,97,23.2011841321817,17.4636165010299,22,88
"2001-06-29",85.1465319905075,62.783995703169,52.1241767695822,6,2001,29,5,0,0,0.952743486166168,0.0431192821394504,26.0002667499087,27,9.38084172495962,20.280783700952,32,79
"2001-06-30",90.4784908614582,64.758060242032,67.5628573960435,6,2001,30,6,1,0,0.790853807556732,0.101906011185168,10.5763701450942,44.0309888633345,33.7204854665752,17.0383714093618,32,93
"2001-07-01",88.972933075682,66.0678142342172,69.1760115592736,7,2001,1,0,1,0,0.75572572870356,0.0758516455286376,6.22662116347349,30.4962373140715,22.2883214592887,20.2784523404862,28,89
"2001-07-02",74.2100428815231,53.9442765369993,49.0088755564946,7,2001,2,1,0,0,0.45315355915678,0.0299953575442223,6.57663573758779,38,5.43209929359792,21.0667868191582,22,72
"2001-07-03",75.4554855919767,49.3339597506211,49.2200403427294,7,2001,3,2,0,0,0.618640818114079,0.0578805879161216,8.14048233831561,29,10.2966310561534,16.3281634811211,30,74
"2001-07-04",75.4714752151653,54.2211527223197,61.940325220815,7,2001,4,3,0,1,0.484147635177952,0.0451079381178806,4.34769908814227,21,15.0438853593988,10.7977540616116,28,76
"2001-07-05",80.2374525031069,61.9453832559492,65.838452473196,7,2001,5,4,0,0,0.765284253919172,0.0610753027518145,3.98269934363231,28,17.1409081379499,20.954451358533,20,81
"2001-07-06",77.9704656369093,58.8105933694058,55.3577017842804,7,2001,6,5,0,0,0.798196718529542,0.0373138610983235,12.5306026774038,12.1228045531559,7.41801844761825,15.6246599910166,21,70
"2001-07-07",77.2213278623058,51.6849122991035,51.7388710635049,7,2001,7,6,1,0,0.521147292475291,0.0580320822153936,5.20213160391405,20,9.50258685481712,12.9544244325606,16,77
"2001-07-08",75.0525376725061,57.3089566475273,61.8578880049484,7,2001,8,0,1,0,0.567376493166578,0.0479613397361974,8.27742126714474,18,12.4925721469284,9.82926164184224,17,71
"2001-07-09",82.7141251603101,63.9300302042375,65.0413628960039,7,2001,9,1,0,0,1.0256739253871,0.06439479329372,9.48744960256991,41,17.9249773401594,15.0825411022625,25,82
"2001-07-10",88.4781121972658,63.4563124772718,64.1914570604319,7,2001,10,2,0,0,1.14352136828977,0.0701404776082497,6.55407017465198,54,19.2758587204318,19.5161137048276,16,90
"2001-07-11",85.3782208579563,59.6365300284656,62.7731451772508,7,2001,11,3,0,0,0.926565329773234,0.0492486176418453,10.771653066389,39,11.2612250417452,35.4032062431564,23,75
"2001-07-12",76.2984604987202,56.8339596234512,56.4807527971033,7,2001,12,4,0,0,0.632417530027186,0.0317403415870219,3.46433063050706,9.90663960077494,4.92723414037116,17.7307552926096,14,75
"2001-07-13",75.6085868536537,52.969169378614,52.8773235367009,7,2001,13,5,0,0,0.616447681447434,0.0336924980339506,2.90016558590258,36,6.97192648685352,15.1777421113369,25,75
"2001-07-14",78.2486940320596,55.2579699223726,57.0896702861953,7,2001,14,6,1,0,0.646542560409225,0.0371030158330595,4.04819227032729,21,6.09875309087256,13.0020437064911,18,78
